PC6,traffic_area,built_up_area,semi_built_up_area,recreational_area,agrarian_area,forest_nature_are,water_body_area
1031GK,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031GL,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031GM,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031GN,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031GP,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031GR,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031GS,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031GT,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031GV,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031GW,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031GX,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031GZ,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031HA,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031HB,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031HC,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031HD,2.0501,22.8713,10.5825,0.0,0.0,0.0,30.3549
1031HE,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031HG,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031HH,2.0501,22.8713,10.5825,0.0,0.0,0.0,30.3549
1031HJ,2.0501,22.8713,10.5825,0.0,0.0,0.0,30.3549
1031HK,2.0501,22.8713,10.5825,0.0,0.0,0.0,30.3549
1031HL,2.0501,22.8713,10.5825,0.0,0.0,0.0,30.3549
1031HM,2.0501,22.8713,10.5825,0.0,0.0,0.0,30.3549
1031HN,2.0501,22.8713,10.5825,0.0,0.0,0.0,30.3549
1031HP,2.0501,22.8713,10.5825,0.0,0.0,0.0,30.3549
1031HR,2.0501,22.8713,10.5825,0.0,0.0,0.0,30.3549
1031HS,2.0501,22.8713,10.5825,0.0,0.0,0.0,30.3549
1031HT,2.0501,22.8713,10.5825,0.0,0.0,0.0,30.3549
1031HV,2.0501,22.8713,10.5825,0.0,0.0,0.0,30.3549
1031HW,1.1347,19.0963,11.2682,1.5137,0.0,0.0,25.5741
1031HX,2.0501,22.8713,10.5825,0.0,0.0,0.0,30.3549
1031HZ,2.0501,22.8713,10.5825,0.0,0.0,0.0,30.3549
1031JA,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031JB,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031JC,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031JD,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031JE,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031JG,2.0501,22.8713,10.5825,0.0,0.0,0.0,30.3549
1031JH,2.0501,22.8713,10.5825,0.0,0.0,0.0,30.3549
1031JK,2.0501,22.8713,10.5825,0.0,0.0,0.0,30.3549
1031JL,2.0501,22.8713,10.5825,0.0,0.0,0.0,30.3549
1031JM,2.0501,22.8713,10.5825,0.0,0.0,0.0,30.3549
1031JP,2.0501,22.8713,10.5825,0.0,0.0,0.0,30.3549
1031JR,2.0501,22.8713,10.5825,0.0,0.0,0.0,30.3549
1031JS,2.0501,22.8713,10.5825,0.0,0.0,0.0,30.3549
1031JT,2.0501,22.8713,10.5825,0.0,0.0,0.0,30.3549
1031JV,2.0501,22.8713,10.5825,0.0,0.0,0.0,30.3549
1031JW,2.0501,22.8713,10.5825,0.0,0.0,0.0,30.3549
1031JX,2.0501,22.8713,10.5825,0.0,0.0,0.0,30.3549
1031JZ,2.0501,22.8713,10.5825,0.0,0.0,0.0,30.3549
1031KA,0.2193,15.3213,11.9539,3.0274,0.0,0.0,20.7933
1031KB,0.2193,15.3213,11.9539,3.0274,0.0,0.0,20.7933
1031KC,0.2193,15.3213,11.9539,3.0274,0.0,0.0,20.7933
1031KD,0.2193,15.3213,11.9539,3.0274,0.0,0.0,20.7933
1031KE,0.2193,15.3213,11.9539,3.0274,0.0,0.0,20.7933
1031KG,0.2193,15.3213,11.9539,3.0274,0.0,0.0,20.7933
1031KH,0.2193,15.3213,11.9539,3.0274,0.0,0.0,20.7933
1031KN,0.2193,15.3213,11.9539,3.0274,0.0,0.0,20.7933
1031KP,0.2193,15.3213,11.9539,3.0274,0.0,0.0,20.7933
1031KR,0.2193,15.3213,11.9539,3.0274,0.0,0.0,20.7933
1031KS,0.2193,15.3213,11.9539,3.0274,0.0,0.0,20.7933
1031KT,2.60785,27.28455,5.97695,3.9578,0.0,0.0,14.8092
1031KV,0.2193,15.3213,11.9539,3.0274,0.0,0.0,20.7933
1031TM,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031TN,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031TP,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031TR,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031TS,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031TT,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031TV,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031TW,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031TX,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031TZ,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031VA,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031VB,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031VC,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031VD,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031VE,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031VG,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031VH,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031VJ,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031VK,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031VL,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031VM,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031VN,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031VP,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031VR,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031VS,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031VT,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031VV,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031VW,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031VX,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031VZ,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031XA,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031XB,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031XC,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031XD,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031XE,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031XG,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031XH,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031XJ,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031XK,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031XL,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031XM,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031XN,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031XP,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031XR,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031XS,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031XT,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031XV,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031XW,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1031XX,4.9964,39.2478,0.0,4.8882,0.0,0.0,8.8251
1032AA,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032AB,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032AC,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032AD,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032AE,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032AG,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032AH,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032AJ,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032AK,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032AL,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032AM,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032AN,2.3071,19.8416,1.27465,11.0785,0.0,0.0,2.18025
1032AP,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032AR,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032AS,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032AT,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032AV,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032AW,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032AX,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032AZ,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032BA,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032BB,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032BC,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032BD,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032BE,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032BG,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032BH,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032BJ,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032BK,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032BL,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032BM,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032BN,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032BP,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032BR,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032BS,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032BT,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032BV,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032BW,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032BX,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032BZ,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032CA,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032CB,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032CC,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032CD,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032CE,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032CG,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032CH,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032CJ,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032CK,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032CL,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032CM,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032CN,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032CP,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032CR,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032CS,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032CT,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032CV,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032CW,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032CX,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032EA,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032EB,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032EC,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032ED,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032EE,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032EG,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032EH,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032EJ,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032EK,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032EL,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032EM,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032EN,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032EP,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032ER,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032ES,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032ET,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032EV,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032GA,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032GB,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032GC,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032GD,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032GE,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032GG,3.74935,29.98395,0.0,8.56695,0.0,0.0,5.2297
1032GH,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032GJ,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032GK,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032GL,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032GM,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032GN,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032GP,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032GR,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032GS,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032GT,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032GV,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032GW,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032GX,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032GZ,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032HA,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032HB,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032HC,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032HD,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032HE,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032HG,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032HH,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032HJ,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032HK,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032HL,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032HM,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032HN,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032HP,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032HR,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032HS,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032HT,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032HV,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032HW,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032HX,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032HZ,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032JA,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032JB,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032JC,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032JD,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032JE,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032JG,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032JH,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032JJ,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032JK,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032JL,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032JM,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032JN,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032JP,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032JR,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032JS,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032JT,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032JV,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032JW,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032JX,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032JZ,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032KA,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032KB,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032KD,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032KE,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032KH,2.7581499999999997,29.57295,6.4835,7.458,0.0,0.0,7.0426
1032KJ,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032KK,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032KL,2.7581499999999997,29.57295,6.4835,7.458,0.0,0.0,7.0426
1032KN,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032KP,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032KR,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032KS,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032KT,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032KV,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032KW,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032KX,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032LA,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032LB,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032LC,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032LD,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032LE,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032LG,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032LH,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032LJ,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032LK,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032LL,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032LM,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032LN,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032LP,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032LR,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032LS,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032LT,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032LV,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032LW,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032LX,3.014,38.4258,12.967,2.6703,0.0,0.0,12.4509
1032MA,2.5023,20.7201,0.0,12.2457,0.0,0.0,1.6343
1032VA,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032VB,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032VC,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032VS,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032VT,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032VV,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032VW,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032VX,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032VZ,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032XB,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032XC,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032XD,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032XE,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032XG,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032XH,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032XJ,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032XK,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032XL,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032XM,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032XN,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032XP,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032XR,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032XS,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032XT,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032XV,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032XW,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032XX,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032XZ,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032ZB,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032ZC,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032ZD,2.1119,18.9631,2.5493,9.9113,0.0,0.0,2.7262
1032ZG,2.56295,28.694450000000003,7.7581500000000005,6.290800000000001,0.0,0.0,7.588550000000001
1033AA,12.5307,13.2445,1.0119,10.9552,0.0,6.1001,2.7601
1033AB,12.5307,13.2445,1.0119,10.9552,0.0,6.1001,2.7601
1033AC,12.5307,13.2445,1.0119,10.9552,0.0,6.1001,2.7601
1033AD,1.0907,13.7051,0.0,2.2986,0.0,0.0034,1.0516
1033AE,1.0907,13.7051,0.0,2.2986,0.0,0.0034,1.0516
1033AG,1.0907,13.7051,0.0,2.2986,0.0,0.0034,1.0516
1033AH,1.0907,13.7051,0.0,2.2986,0.0,0.0034,1.0516
1033AJ,1.0907,13.7051,0.0,2.2986,0.0,0.0034,1.0516
1033AK,1.0907,13.7051,0.0,2.2986,0.0,0.0034,1.0516
1033AL,1.0907,13.7051,0.0,2.2986,0.0,0.0034,1.0516
1033AM,1.0907,13.7051,0.0,2.2986,0.0,0.0034,1.0516
1033AN,1.0907,13.7051,0.0,2.2986,0.0,0.0034,1.0516
1033AP,1.0907,13.7051,0.0,2.2986,0.0,0.0034,1.0516
1033AR,2.688,50.0967,0.274,12.233,0.0,0.0,3.6214
1033AS,2.688,50.0967,0.274,12.233,0.0,0.0,3.6214
1033AT,2.688,50.0967,0.274,12.233,0.0,0.0,3.6214
1033AV,2.688,50.0967,0.274,12.233,0.0,0.0,3.6214
1033AW,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033AX,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033AZ,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033BA,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033BB,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033BC,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033BD,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033BE,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033BG,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033BH,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033BJ,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033BK,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033BL,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033BM,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033BN,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033BP,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033BR,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033BS,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033BT,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033BW,7.3298,27.95175,0.5194,8.3476,0.0,3.05005,2.5495
1033BX,12.5307,13.2445,1.0119,10.9552,0.0,6.1001,2.7601
1033BZ,12.5307,13.2445,1.0119,10.9552,0.0,6.1001,2.7601
1033CA,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033CB,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033CC,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033CD,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033CE,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033CG,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033CH,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033CJ,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033CK,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033CL,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033CM,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033CN,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033CP,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033CR,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033CS,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033CT,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033CV,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033CW,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
1033CX,2.1289,42.659,0.0269,5.74,0.0,0.0,2.3389
