,PC6,bus_count,metro_count,tram_count,number_of_charger,total_capacity,parking_count,traffic_area,built_up_area,semi_built_up_area,recreational_area,agrarian_area,forest_nature_are,water_body_area,December 2022_EV,December 2022_hybrid,2022_0_to_10,2022_10_to_20,2022_20_to_30,2022_20_to_30,2022_40_to_50,2019.0_household,2019.0_income_1_to_40_percent,2019.0_income_41_to_80_percent,2019.0_income_81_to_100_percent,2019.0_income_average,2019.0_assets_1_to_40_percent,2019.0_assets_41_to_80_percent,2019.0_assets_81_to_100_percent,2019.0_assets_average,2019.0_Gemiddelde SES WOA totaalscore
17760,1106EV,0.0,0.0,0.0,0.0,0.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17761,1106EW,0.0,0.0,0.0,0.0,0.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17762,1106EX,0.0,0.0,0.0,1.0,11.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17763,1106EZ,0.0,0.0,0.0,0.0,0.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17764,1106GA,0.0,0.0,0.0,0.0,0.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17765,1106GB,0.0,0.0,0.0,0.0,0.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17766,1106GC,0.0,0.0,0.0,1.0,11.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17767,1106GD,0.0,0.0,0.0,0.0,0.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17768,1106GE,0.0,0.0,0.0,0.0,0.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17769,1106GG,0.0,0.0,0.0,0.0,0.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17770,1106GH,0.0,0.0,0.0,0.0,0.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17771,1106GJ,0.0,0.0,0.0,0.0,0.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17772,1106GK,0.0,0.0,0.0,1.0,11.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17773,1106GL,0.0,0.0,0.0,0.0,0.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17774,1106GM,0.0,0.0,0.0,0.0,0.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17775,1106GN,0.0,0.0,0.0,0.0,0.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17776,1106GP,0.0,0.0,0.0,0.0,0.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17777,1106GR,0.0,0.0,0.0,0.0,0.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17778,1106GS,0.0,0.0,0.0,0.0,0.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17779,1106GT,0.0,0.0,0.0,1.0,22.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17780,1106GV,0.0,0.0,0.0,0.0,0.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17781,1106GW,0.0,0.0,0.0,0.0,0.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17782,1106GZ,0.0,0.0,0.0,0.0,0.0,0.0,7.1439,30.898200000000003,2.66845,24.54455,0.0,0.04475,6.177199999999999,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17783,1106HA,0.0,0.0,0.0,0.0,0.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17784,1106HB,0.0,0.0,0.0,1.0,22.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17785,1106HC,0.0,0.0,0.0,0.0,0.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17786,1106HD,0.0,0.0,0.0,0.0,0.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17787,1106HE,0.0,0.0,0.0,0.0,0.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17788,1106HG,0.0,0.0,0.0,0.0,0.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17789,1106HH,0.0,0.0,0.0,0.0,0.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17790,1106HJ,0.0,0.0,0.0,0.0,0.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17791,1106HK,0.0,0.0,0.0,0.0,0.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17792,1106HL,0.0,0.0,0.0,0.0,0.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17793,1106HM,0.0,0.0,0.0,0.0,0.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17794,1106HN,0.0,0.0,0.0,0.0,0.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17795,1106HP,0.0,0.0,0.0,1.0,22.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17796,1106HR,0.0,0.0,0.0,0.0,0.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17797,1106HS,0.0,0.0,0.0,0.0,0.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17798,1106HT,0.0,0.0,0.0,0.0,0.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17799,1106HV,0.0,0.0,0.0,0.0,0.0,0.0,6.1344,32.2066,2.1136,22.0212,0.0,0.0,4.0866,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17800,1106HX,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17801,1106HZ,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17802,1106JA,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17803,1106JB,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17804,1106JC,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17805,1106JD,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17806,1106JE,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17807,1106JG,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17808,1106JH,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17809,1106JJ,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17810,1106JK,0.0,0.0,0.0,1.0,11.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17811,1106JL,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17812,1106JM,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17813,1106JN,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17814,1106JP,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17815,1106JR,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17816,1106JS,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17817,1106JT,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17818,1106JV,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17819,1106JW,0.0,0.0,0.0,1.0,11.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17820,1106JX,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17821,1106JZ,0.0,0.0,0.0,1.0,22.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17822,1106KA,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17823,1106KB,0.0,0.0,0.0,1.0,11.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17824,1106KC,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17825,1106KD,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17826,1106KE,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17827,1106KG,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17828,1106KH,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17829,1106KJ,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17830,1106KK,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17831,1106KL,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17832,1106KM,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17833,1106KN,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17834,1106KP,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17835,1106KR,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17836,1106KS,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17837,1106KT,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17838,1106KV,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17839,1106KW,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17840,1106KX,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17841,1106KZ,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17842,1106LA,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17843,1106LB,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17844,1106LC,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17845,1106LD,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17846,1106LE,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17847,1106LG,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17848,1106LH,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17849,1106LJ,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17850,1106LK,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17851,1106LL,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17852,1106LM,0.0,0.0,0.0,0.0,0.0,0.0,6.1234,29.4931,0.0,1.3297,0.0,0.0,0.0,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17853,1106LT,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17854,1106LV,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17855,1106LW,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17856,1106LX,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17857,1106LZ,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
17858,1106MA,0.0,0.0,0.0,0.0,0.0,0.0,1.5497,28.7576,0.0,0.2494,0.0,0.0,1.3688,74.0,46.0,1875.0,2250.0,2230.0,2230.0,2125.0,8700.0,56.6,32.7,10.6,39.7,64.2,27.1,8.8,35.9,-0.365
